had1,had2,z1,z2,mins,maxx,fit_line
310.0,105.0,0.25,0.20357142857142857,-0.02845324642769747,-0.020179456341976584,-0.024448802120113675
310.0,105.0,0.25,0.2571428571428571,-0.036657826594354646,-0.026575558208544313,-0.03193931606157331
310.0,105.0,0.25,0.3107142857142857,-0.044183876005508195,-0.032366484289999324,-0.038689439688658366
310.0,105.0,0.25,0.36428571428571427,-0.051190995135745564,-0.037713782318932305,-0.0449061099788342
310.0,105.0,0.25,0.4178571428571428,-0.05825767224564187,-0.043056290218345505,-0.05110734295060147
310.0,105.0,0.25,0.4714285714285714,-0.06559009565591421,-0.04855111464194953,-0.057541937257154105
310.0,105.0,0.25,0.525,-0.07361369209680582,-0.054452863317860055,-0.06458421301332483
310.0,105.0,0.25,0.5785714285714285,-0.0824047663573515,-0.06090213241288186,-0.07230237537816803
310.0,105.0,0.25,0.6321428571428571,-0.09203141923620232,-0.06778319851026524,-0.08061228932911019
310.0,105.0,0.25,0.6857142857142857,-0.1021862580665602,-0.07501713810060126,-0.08934596287991525
310.0,105.0,0.25,0.7392857142857143,-0.11244666436661771,-0.08232921341613895,-0.09817113159114615
310.0,105.0,0.25,0.7928571428571428,-0.12254111283980401,-0.08952487284254376,-0.10685379186931487
310.0,105.0,0.25,0.8464285714285714,-0.13225405592989026,-0.09645044426229457,-0.11520852284180091
310.0,105.0,0.25,0.9,-0.14162922851318063,-0.10313879097075163,-0.12327376323649929
310.0,105.0,0.35,0.15,-0.013667733578877772,-0.009743823897907474,-0.011689162395610565
310.0,105.0,0.35,0.20357142857142857,-0.020041532368925568,-0.0144481529319457,-0.0172469681122747
310.0,105.0,0.35,0.2571428571428571,-0.026435989960055684,-0.01925096110562279,-0.022875573413285256
310.0,105.0,0.35,0.3107142857142857,-0.03257860876053755,-0.023840598604472393,-0.028325319552229767
310.0,105.0,0.35,0.36428571428571427,-0.03844405802390928,-0.02824605669997142,-0.03356076155579878
310.0,105.0,0.35,0.4178571428571428,-0.04447006299091891,-0.03248192647754996,-0.03878450484364093
310.0,105.0,0.35,0.4714285714285714,-0.05075504933256509,-0.036721111386598226,-0.044122835957217624
310.0,105.0,0.35,0.525,-0.057478735082916094,-0.041205706074135734,-0.049814892046774986
310.0,105.0,0.35,0.5785714285714285,-0.06474744572806321,-0.04600034395036789,-0.055939058327490486
310.0,105.0,0.35,0.6321428571428571,-0.07255514850456536,-0.051098281942168644,-0.06248147185866299
310.0,105.0,0.35,0.6857142857142857,-0.08078103884846595,-0.05644396201443247,-0.06936509795607261
310.0,105.0,0.35,0.7392857142857143,-0.08917119050108317,-0.06187805598011614,-0.07638035553017272
310.0,105.0,0.35,0.7928571428571428,-0.09766114761234991,-0.06728180376430935,-0.08336950679233733
310.0,105.0,0.35,0.8464285714285714,-0.10600969597387165,-0.07254884370328653,-0.09019193472545997
310.0,105.0,0.35,0.9,-0.11417385550500644,-0.0776882344662932,-0.09685837751019338
310.0,105.0,0.45,0.15,-0.016326967386872712,-0.011853484453932722,-0.014155487116087405
310.0,105.0,0.45,0.20357142857142857,-0.02276608003356871,-0.016337644723846908,-0.01969890740281038
310.0,105.0,0.45,0.2571428571428571,-0.02927327909867787,-0.02073438165089794,-0.025212540453149412
310.0,105.0,0.45,0.3107142857142857,-0.035692648664953204,-0.024964518667527334,-0.030570133399021857
310.0,105.0,0.45,0.36428571428571427,-0.04195175742580512,-0.029007988319366476,-0.03574694463790178
310.0,105.0,0.45,0.4178571428571428,-0.04819493676017889,-0.03293972600386082,-0.04085590410210771
310.0,105.0,0.45,0.4714285714285714,-0.05453944173665662,-0.036825838586667395,-0.04598891558802255
310.0,105.0,0.45,0.525,-0.06125960609729051,-0.04074639279459837,-0.0513333774497037
310.0,105.0,0.45,0.5785714285714285,-0.06865041542402285,-0.044723545885482906,-0.057002561212026244
310.0,105.0,0.45,0.6321428571428571,-0.07672248127475494,-0.048903468827039984,-0.06306180182831993
310.0,105.0,0.45,0.6857142857142857,-0.08542038957625644,-0.05331008430195534,-0.06953060517460964
310.0,105.0,0.45,0.7392857142857143,-0.09460304231061695,-0.05788910546371251,-0.07631425493850416
310.0,105.0,0.45,0.7928571428571428,-0.10415254503381735,-0.06259363122514769,-0.08333284831021247
310.0,105.0,0.45,0.8464285714285714,-0.1139222441704008,-0.06723874590154576,-0.09048607688643921
310.0,105.0,0.45,0.9,-0.12390373968057873,-0.0719129112864933,-0.09777592517872737
310.0,105.0,0.6,0.15,-0.019976204675440857,-0.013813959854367487,-0.017083376111732336
310.0,105.0,0.6,0.20357142857142857,-0.026963874160245496,-0.018746152762945088,-0.02308969499098474
310.0,105.0,0.6,0.2571428571428571,-0.03375703784684662,-0.023577854574855863,-0.028929559272072837
310.0,105.0,0.6,0.3107142857142857,-0.04028314014493868,-0.02826447664239487,-0.03454890333537979
310.0,105.0,0.6,0.36428571428571427,-0.04651804452248036,-0.03279245284326716,-0.039927788958416165
310.0,105.0,0.6,0.4178571428571428,-0.05249526316771842,-0.03720047311789272,-0.045098453010760896
310.0,105.0,0.6,0.4714285714285714,-0.05826332795507833,-0.04149587041988174,-0.05010554678084252
310.0,105.0,0.6,0.525,-0.06393413227488612,-0.04568871047189099,-0.0550517777184075
310.0,105.0,0.6,0.5785714285714285,-0.06968301985646533,-0.04968652019064379,-0.06005029074850476
310.0,105.0,0.6,0.6321428571428571,-0.07603387334402464,-0.05378699989165952,-0.06523563026318746
310.0,105.0,0.6,0.6857142857142857,-0.08321975991665688,-0.058087361386275155,-0.07076851809527569
310.0,105.0,0.6,0.7392857142857143,-0.09157018136545413,-0.06189567088781668,-0.07680594172727155
310.0,105.0,0.6,0.7928571428571428,-0.10122525659688102,-0.06577977342495209,-0.08356765361245659
310.0,105.0,0.6,0.8464285714285714,-0.1129172979139683,-0.06997993577810271,-0.0913314254944833
310.0,105.0,0.6,0.9,-0.12782349194359283,-0.07381100156882194,-0.10058600096993323
