,NUP,NDO,NST,NSEA,AST,BUP,BSEA,PP,MSS,chi
4357,0.05608644086082672,-0.1030340028981412,-0.09519254586354098,-0.03637970236097842,1.908329906848354,2.34723564306351,1.4972685401145431,3.78798823012381,0.3989967345169073,119.85520482424336
4361,0.08800386183390765,-0.1100862658467405,-0.1552915817748509,-0.04915291940536848,2.651985107280121,2.9075187382192618,1.4141033794174551,2.3712193376727058,0.2834559497405658,111.93079553229616
4362,0.08759268312522495,-0.08217874978251746,-0.1327389978890317,-0.052130148678123364,2.288765296249024,3.367377826233904,1.913986028491728,2.804279448522832,0.3022346124464667,111.86289423065355
4367,0.1107119149452986,-0.0992431880772031,-0.1602752728217018,-0.061013660925144736,2.76428891367608,4.46001288329359,2.808047381832951,3.561035069383765,0.3837547412478626,115.70689880827965
4368,0.11186154955489,-0.1123276004104227,-0.08507517275492846,-0.06168101154091745,1.858630366446529,3.863153580334227,2.51726817231417,3.4762330691679515,0.4108278768093035,111.57999870108776
4369,0.1011818540598028,-0.1095617757713273,-0.1253409650906048,-0.06786865053160743,2.207270824154812,3.44353391021302,2.828459503752787,3.2211613461289303,0.38239313261153707,107.6917777849685
4372,0.1021886981241003,-0.1007115435716856,-0.1119538823148121,-0.057769675684434675,2.181380675160038,3.778339910337556,2.16813858399052,3.490514610306652,0.4095176595577005,110.74877224240835
4373,0.1388171082547914,-0.1141809519316278,-0.1154619915533325,-0.08469486439184926,1.983829618972612,4.813051104291447,3.626742657174022,2.777251600989149,0.3543733875510446,111.0598876325066
4374,0.1446147518143999,-0.1118863137005531,-0.08713575180316688,-0.0753220981586107,1.8063075899946857,5.032975061136046,3.246342720418747,3.20078299301054,0.3973315019033812,114.41462527590342
4375,0.1101321008035648,-0.1134199895805744,-0.1336875152586086,-0.05055933128494863,2.299141087335394,3.763472085996969,1.855022109832012,2.620914510612449,0.3019308106893664,113.43280833608091
4376,0.06965346964387521,-0.1048757565517676,-0.1032041849590106,-0.04298744646792661,1.960520170551319,2.656753461822107,1.492853611973625,2.296272108274391,0.25422961733542004,112.44548790682134
4377,0.13923079969804097,-0.1186662142622663,-0.1112776174166648,-0.08579335966114902,2.072655931941314,4.288646032710705,3.3767078596176487,2.777676821700517,0.3643826180984746,109.05082652354727
4381,0.05545827812530458,-0.0929142424258418,-0.09956869314777632,-0.02996136232318441,1.95702224381564,2.4265915616127147,1.229572473720141,3.13197252264467,0.3142050861220317,120.33082296775324
4382,0.08800766211523083,-0.09789715284471784,-0.1018970430941913,-0.04413316932030559,1.927077637468914,3.77706849862182,2.26964198373778,2.827407329264089,0.2923818489777698,111.92022209424842
4388,0.1140303212244431,-0.1090762185312596,-0.07919409637403317,-0.06207301544315829,1.747876318620884,4.032873959684815,2.6792040912264103,3.646472354481308,0.4127250991193987,111.89653361098213
4389,0.09363159820024916,-0.09051675393889856,-0.0965898465205475,-0.04619141658686594,1.838218499368894,3.834654587196098,1.875222966950649,3.02469739768802,0.3297517721064396,110.85810666643036
4393,0.1033086486308043,-0.0940813452380214,-0.1184001465451897,-0.05745921135450398,2.222963869657058,3.919760255841282,2.558747207244639,3.335246941280081,0.3715254183878526,114.10746484759052
4394,0.09972032357048473,-0.1271204969139909,-0.1324107784107678,-0.06290417089345313,2.3291845108243066,3.520426436481781,2.845195159782215,3.2197511397829754,0.3859428505370301,111.9647358972868
4395,0.1515212602233494,-0.1165949622220225,-0.1089709342741081,-0.08417211115858014,1.92709648851491,4.801030977580563,3.239613465903808,2.58977590445777,0.3501752415690464,110.10212132173343
4397,0.08232775950333603,-0.1022195275808203,-0.1319145705297372,-0.04200520246131965,2.530143730308265,3.1218725662328635,1.466081827496753,4.591013481061955,0.4895312005269606,121.83089449847712
4400,0.07006634983321645,-0.1116652945636475,-0.1171529957681393,-0.03532746389476619,2.156665929473884,3.013955127747233,1.55452150118184,2.7945310225115847,0.3070554012146891,116.60357952015178
4402,0.08647278237848699,-0.1164014334120131,-0.1323288543125085,-0.05300760288611299,2.214651990453837,3.162094942517175,2.182264897200342,1.8793803748540592,0.2233390744898774,116.02603030560005
4404,0.1275596905260163,-0.09932055093459012,-0.1220343452867605,-0.08128847973240147,2.052277029755616,3.819257476869517,2.870435118407792,2.578738972054606,0.3192099889180716,113.96605386930707
4405,0.09606695660719954,-0.1040461116135114,-0.0913417238473941,-0.05474502760395838,1.937238775812815,3.244343056870929,2.149893734778332,2.641599930276195,0.3010741940397827,114.46542094940712
4407,0.1477342602014826,-0.1158224845598832,-0.0968338493642534,-0.092277851849543,1.928519768411517,4.411606393760086,3.575947580985805,3.8721892314949047,0.4963813269167522,115.79660518545235
4410,0.0769902752517772,-0.1204841831064711,-0.09964647610134604,-0.05927240986072591,1.912943776170236,2.512360353127564,2.517764346960869,3.970046312111227,0.46716466949185603,114.34192708473508
4413,0.122938039205196,-0.1193908028280214,-0.1340104089453015,-0.0656233060231592,2.354924117297474,4.122430565490753,2.574668145528648,3.117311229350841,0.3781102639403546,109.0132407787543
4414,0.1062708198454517,-0.1315024979894009,-0.1041377579968605,-0.06909380680978526,1.9471907716579209,3.2848387024791763,2.934764838080315,4.003753300626482,0.4754368366436616,111.97533951202412
4415,0.07308364316943436,-0.08905900325956218,-0.1117984513469697,-0.035601729052585615,2.004453427184973,3.059729457875362,1.42221094018769,3.3228865047704703,0.3344420546845228,117.83970405842126
4416,0.1020790980334944,-0.1086180037555876,-0.1205014822793332,-0.04790674561640357,2.143735957166,3.621109071351996,1.7053259283070732,2.4733227301024603,0.2837346582389632,110.11586790787666
4418,0.1303136796609763,-0.1092103763031568,-0.1462224262983673,-0.0864454381730329,2.385827898083883,3.56528934544558,2.698839195806114,2.462545421391956,0.3467952671721946,113.32906256328778
4419,0.1262757057291429,-0.1160771940007772,-0.07187506893781112,-0.07252477021602333,1.518134085915835,4.05276113691278,2.660197893619288,3.69876912371728,0.4638554522933144,114.32055630818131
4420,0.1054547833694079,-0.1217249392389928,-0.1404028794415603,-0.07434169470934376,2.287395530856704,2.901462383606416,2.288436578577183,2.567108883321236,0.3639438447365895,112.59683654254776
4421,0.09713284512950676,-0.1119788426433562,-0.113836563072975,-0.046301231468212516,2.150250917948112,3.564836881953637,1.7913446740245549,3.609417940815293,0.3788522943977043,111.26281384107044
4423,0.0970072338917489,-0.1071792720049222,-0.09679109089194823,-0.05446939525382891,2.014364940571015,3.6348719299875496,2.3968406688072346,3.965399474408733,0.4388975042817567,111.33635155245736
4424,0.1074424106072593,-0.08234201311398964,-0.1285627035836448,-0.060704478828085724,2.26718041001743,3.736776900436297,1.878990218722092,3.481217457178694,0.4076808444387571,115.1744412380431
4425,0.11582960442913198,-0.0969970737106794,-0.07220092922040032,-0.06479570752467878,1.67866138872424,4.00096177640595,2.493312652068819,3.6470630059137714,0.4288101391453257,119.92161657977856
4426,0.1016422315123566,-0.110499723429252,-0.1508744285257605,-0.0647331097751439,2.493476491475288,3.329772654167835,2.5456270578327893,4.26333440127455,0.4978834734373167,113.7023015439867
4427,0.12560714322865402,-0.1074415962719713,-0.1054776979373426,-0.07835999808059793,1.9111321154839391,4.195149521779066,3.214534457185325,2.591783627983025,0.3241981947956608,108.52790691899669
4428,0.1340826585365236,-0.1139248684087686,-0.1569592340201002,-0.0769382822210449,2.498691796605732,4.736409886658679,3.363496847373475,2.9214483148365837,0.3509548714982103,111.61909937012352
4429,0.1147804746516211,-0.1034784955386938,-0.1279289279978316,-0.06944261864786988,2.392092072963051,4.304517829711887,3.109388521248247,3.7109577284541766,0.40824043366129703,110.68746474640731
4431,0.1067043221126652,-0.1167752382265795,-0.09843878787582913,-0.06881349337789443,1.9941284963821169,3.30304506507206,2.6158212310377653,2.9632185058058864,0.3670497875553809,109.13503290026436
4435,0.1348010796084606,-0.1266029532611359,-0.1249524587134956,-0.08091148213949119,2.078213914638172,3.825409990906205,2.8638076791574214,2.530678499463078,0.37151143787733293,119.4672348049276
4436,0.07059225710069557,-0.0974741424506702,-0.1465182097096309,-0.03804701242737942,2.477575494493382,3.022903417546642,1.6258180057631548,3.5028297460029734,0.3498952194442479,110.71731379541173
4437,0.08788065814384598,-0.1184947040522489,-0.09038035982696324,-0.0551412614943991,1.889061644527715,2.804219661434719,2.208256765892025,4.619714152076905,0.5206055322030857,115.5549415144003
4438,0.1581618077181184,-0.1308613021702546,-0.1089093305603572,-0.09556791742217327,2.110788442224719,4.403902054006367,3.244945104012564,3.7772512213088536,0.5122196114219638,112.7405961495683
4439,0.09331572884591896,-0.11258253455244699,-0.1577672986441249,-0.04410827775529798,2.51164721094262,3.9248788948561137,2.51443134798285,2.66371660094191,0.2599724401263789,121.7709127514307
4440,0.09818898925860586,-0.08814810510299616,-0.1119009234844102,-0.04575165998705009,2.133898410558469,3.933182503915226,1.8031850371769589,2.9829303588370752,0.3150181040720291,111.52293402873839
4443,0.1540035897609827,-0.1161854219316232,-0.09752437179431572,-0.08843679644768923,1.9990382473311308,4.747779090401672,3.337214914998669,2.42977055086407,0.3342915394578128,118.26645212354968
4444,0.1755009936912488,-0.1184084503474631,-0.1286867362619182,-0.09980764892415717,2.0793216685862443,5.227710345758003,3.775206546999157,4.430962014689238,0.5679254252996664,119.20694530678624
4445,0.1078189997894883,-0.08915992381938691,-0.1043890447902871,-0.0597016575418103,2.14109348678614,4.2880267295189824,2.6655151966002126,3.4990164967842,0.3632112920909569,113.16557131662717
4446,0.06969516660903304,-0.08812522627205477,-0.09121466342678078,-0.03544013715457492,1.966214757021985,2.619697267938371,0.8854527573898491,1.9184770522781,0.1899867069944037,121.04583957867877
4447,0.1056702715416294,-0.1088018577275587,-0.1283572098025451,-0.05906085624048026,2.222617058162546,3.621021851181045,2.365387919944636,2.102189683159079,0.2536137054476585,112.1582797185628
4448,0.1060511426019517,-0.1011078983198384,-0.1131118185401674,-0.05325431939238174,2.006667862957468,3.6170122716713538,1.913493436157556,2.192463950462461,0.2499721048475811,111.09899267352269
4449,0.09604166327093627,-0.09664065325535913,-0.1350543775011202,-0.05775849974458047,2.3268319428164883,3.482220024852193,2.2070640772746937,2.887967165525108,0.322020823130905,107.53124571258869
4452,0.08109996152883525,-0.08542103969545822,-0.1094945617815162,-0.05334719318991741,2.145310559910252,3.0678427989880066,1.832360898858084,2.416590040239485,0.2687457531459215,118.12817530646966
4454,0.07396901347456471,-0.09853891414565732,-0.1413008590924277,-0.042504474606401485,2.511649975339895,3.1957464258166866,1.986926928929764,3.2761342833188314,0.3436312498698463,115.14067677260864
4458,0.08821304950006756,-0.1052371819685438,-0.1031533244974527,-0.042426689089128,2.115564788274844,3.492824378546214,1.596787449847498,2.651788966028396,0.2835102005989868,109.78543961371956
4459,0.1064423029101706,-0.1339806414678915,-0.09937207148610128,-0.06762479603578131,2.0008324358491407,3.0015016083766413,2.3697631134278567,2.5850261880516032,0.3529490434825664,113.4258234039062
4461,0.135029422049816,-0.1181639772841779,-0.1096174747262509,-0.07903954380689167,2.0875893857172243,3.971449158117775,2.593370091373373,3.033523358639106,0.3994855469494991,108.86465153091059
4462,0.1418501586513848,-0.1154458381774565,-0.09346114970316302,-0.08637782696297687,1.794951783927458,4.497452276489856,3.486802633272502,3.474458436231076,0.4301044352336207,107.73167104677731
4463,0.0923075283798111,-0.08846645536020188,-0.1017861709457426,-0.05244183202207394,2.024404203435104,3.516799021259272,1.812894072143242,3.641042147950954,0.4045880504673318,111.92053638325079
4465,0.09959324977683287,-0.1012361931508013,-0.1303648803595277,-0.05557668845587285,2.3820117708125217,3.5121817842987,2.2698914578168434,4.0012240421998975,0.4441451829961233,114.70264880843273
4467,0.1414959309175604,-0.1291617586063722,-0.07292502959799098,-0.0947167181999593,1.637838153695908,4.020364394226917,3.643243362897304,3.5076751685587184,0.462575718779662,119.85870380898615
4473,0.04555095519371732,-0.09332274005541744,-0.08225440650256867,-0.02453099607935493,1.6505990074850283,2.233484459369395,0.8991903916678656,2.6478949261932967,0.2472775282750621,119.83339352274444
4479,0.1211263793851538,-0.1095536971747954,-0.06997855138014053,-0.06771526781866329,1.530699589528433,4.150784220530892,2.8732883217620664,2.777825529829021,0.3283655069619016,114.9087719872072
4481,0.07762509889935781,-0.1010065773753356,-0.105291113943637,-0.04021892725481836,2.0413903956497608,3.1813489496334486,1.8808710927793797,3.522111645482045,0.367354837999086,114.48408638704872
4482,0.1108994506820077,-0.11139786799726802,-0.1152116790043967,-0.05870486226046773,2.221546533654359,3.8966556530634366,2.4494375242778235,3.722314053832882,0.43358861661885,112.26719063842917
4484,0.123252217953917,-0.1107140216824684,-0.1004637169511415,-0.0829775070006935,1.8455598110637432,3.578937259595365,2.829200139392169,2.854990951102303,0.3844736162523451,109.20020022458002
4485,0.0861271990625956,-0.1025236010207169,-0.1282608227881595,-0.06209965456865318,2.416703802583955,2.572419335543219,1.9316815659991864,2.967693616751082,0.3481624417920925,116.28917588301285
4487,0.1007036027180757,-0.1101052764181123,-0.1094855827078714,-0.046550769157659086,2.112777974092702,3.718816616744237,1.997195313486713,4.154348513124798,0.4341215249378563,113.6365147124914
4488,0.09536812039060838,-0.1220667821031116,-0.1427544178535468,-0.05944693359425057,2.4663849457493066,2.779074752195474,1.7641142320351109,2.66449750097366,0.3426404337890904,111.95659671111643
4490,0.1309795066094934,-0.1162592623418124,-0.1386649863338688,-0.07712630476364281,2.3832754804179808,3.897084054198804,2.6531493777793846,3.5755014519167028,0.4500659443816042,107.72972204054314
4492,0.1191842729447945,-0.117353441575063,-0.08404948334382975,-0.05991907469754412,1.6004863144399732,4.596875907004841,3.0568181180099283,2.8288603691743432,0.3258387911416918,113.71480637100042
4493,0.1217040792758738,-0.1118309915569637,-0.1315412460066063,-0.0716928074296917,2.365700399708599,4.383613857167324,3.276757718010034,3.790412765873178,0.4279020289009511,109.11499839546512
4494,0.157339174062195,-0.1017179830840399,-0.09683414609967904,-0.07913878279590962,1.8690861477481544,5.558306020549493,3.2290209853935288,2.969406638332939,0.3676117421261416,118.96340870088324
4495,0.16302511854806198,-0.1268520811739873,-0.1250803833073973,-0.1007566491055646,2.1310907516626103,4.190659510249676,3.2078256870297315,3.0910256438332886,0.4564193805398412,114.56414606607929
4498,0.0962363329961046,-0.1151631296675202,-0.1159817835328994,-0.04245481544784558,2.140176315593885,3.533888531293935,1.7354143229613692,2.145531210768739,0.2377290423348463,116.809781668231
4501,0.1103991341800121,-0.09323992605496112,-0.1123953466388168,-0.0659119764118992,2.213599668000521,3.871196070627257,2.471092213144454,3.2927032688880216,0.3780366796628352,110.46681611531594
